id,user,asset_type,asset_id,created_at,rate
158095103381078020,U2893B,news,N318,2021-02-10 21:09:35.209595,4
837445222862628671,U583Q,news,N228,2021-06-15 23:06:30.504028,1
38710185412853648,U1856O,event,EV292,2020-04-19 11:41:15.852093,1
847970213465171030,P1842V,opportunity,opr067,2021-04-06 23:58:45.534026,2
824793219245704027,U2349L,event,EV171,2023-07-09 21:17:37.932400,1
980829173725474695,U2098S,news,N164,2021-07-05 03:42:11.092661,1
40882107134393003,U1713T,tweet,609545239848468495,2020-10-06 13:45:02.377292,4
202911616526073620,ORG3117,event,EV175,2023-09-28 12:24:30.453125,2
146296729268585962,P451L,tweet,331968639109143204,2024-03-25 12:50:28.740365,5
84799213279661935,U651I,capability,pro233,2021-09-08 14:49:21.253353,2
794894568101888044,U2371F,tweet,451802988570406063,2022-02-18 15:18:06.613936,4
390246519277052029,P2135B,opportunity,opr066,2023-07-29 03:40:40.467129,4
218575222121122247,U2972H,tweet,512094316702245790,2020-10-25 16:31:03.959498,4
215750826102394513,ORG2726,event,EV368,2022-10-23 22:56:07.571675,2
339954792449404338,U1280I,capability,pro077,2020-11-14 22:25:11.939403,1
182035320233579306,ORG3723,opportunity,opr086,2022-09-06 06:15:08.107781,1
323887549255432759,U991N,event,EV471,2024-06-01 22:54:34.541143,1
938070138823037424,P1589B,capability,pro709,2020-09-10 14:46:41.986887,4
605024738502874985,U3216U,news,N056,2023-04-22 11:35:44.304589,3
553083847075662197,U1757K,opportunity,opr107,2020-04-05 21:59:01.594225,3
635752599357140200,P3437W,news,N111,2022-12-14 20:14:45.126370,2
820172410453241319,ORG1126,event,EV449,2022-04-15 22:03:27.537304,3
914225794448776241,ORG1896,tweet,93765262954125863,2022-03-03 18:26:34.844020,4
446018316660359579,P1127M,capability,pro425,2021-10-18 04:50:29.526000,1
828083009226623902,P421R,event,EV309,2023-11-12 13:07:13.518237,2
670953295160043766,ORG1348,event,EV379,2021-08-24 19:34:11.257851,4
996184153434425168,P2068L,opportunity,opr060,2021-07-26 08:24:43.625975,4
563069435626814472,P2566U,capability,serv570,2020-12-02 10:40:34.889889,5
130440762320698760,U806Y,tweet,598408872474604218,2022-06-03 15:12:54.056592,4
80896922175396102,P477F,capability,pro671,2021-01-28 11:06:42.984635,2
231281417830936537,U1443E,capability,serv128,2023-04-17 11:09:36.996623,5
596403389802385482,P3423H,event,EV388,2020-01-20 13:10:18.212451,5
981381779762732396,U2100N,tweet,899609557327384243,2023-02-28 03:26:11.893987,1
466116049903332326,U3506S,tweet,87210483250425342,2020-11-05 18:04:18.996416,3
702513764249794768,U2330Q,capability,serv110,2024-01-06 09:01:38.998031,2
772640560235725233,P992C,capability,pro583,2021-04-29 05:16:49.436368,5
446872788418170435,ORG2478,tweet,126780614380334444,2023-09-17 14:15:52.895428,1
144317763584087426,U1250D,news,N061,2024-07-16 18:32:25.376994,1
434854656475128455,U1922Q,opportunity,opr073,2022-02-22 11:19:57.576260,2
393312490489478230,P199N,tweet,368952735264523614,2023-11-10 16:47:44.692671,1
576028315610534657,ORG1782,opportunity,opr116,2023-01-20 10:26:23.560479,2
469722846161817886,P019M,news,N381,2021-09-22 07:37:47.329176,3
444905780768447708,ORG3010,opportunity,opr112,2022-04-02 22:02:28.342243,1
533758026884343178,U1301L,opportunity,opr046,2024-03-25 22:11:45.415294,4
168626736782870695,U378E,capability,pro041,2021-11-10 08:12:45.288095,5
264196534840639066,P2805S,opportunity,opr079,2022-01-14 07:28:25.808939,4
401287495900971296,P1266M,capability,serv264,2022-07-31 04:08:16.752417,5
580974582983490425,U2591P,news,N020,2022-08-26 09:06:08.651041,3
185799298449965361,U526K,event,EV247,2022-01-28 09:36:16.614038,1
963972750261208980,ORG401,tweet,161727980995018838,2020-08-14 21:15:53.256794,4
244480275106578956,P2837V,opportunity,opr041,2020-03-12 08:49:38.206894,3
714466841982867292,P3186Z,news,N136,2021-11-07 05:05:27.413463,2
495178439790235940,ORG2843,opportunity,opr071,2023-03-11 20:09:09.152164,1
345550997226536434,ORG2716,news,N017,2021-03-29 05:53:58.733708,2
970264485983368132,U2848K,news,N464,2023-10-15 00:06:10.838837,1
625115984883790943,P3648O,capability,serv728,2022-06-02 15:26:40.377345,5
416422201983271067,P3808V,tweet,449225516164743115,2023-05-15 04:54:53.716958,3
312231013514781758,ORG3801,capability,serv306,2020-10-30 12:35:59.958950,1
275451619993448021,ORG3851,capability,serv070,2020-06-20 22:28:33.900986,4
614940543563876502,U862N,event,EV421,2022-05-28 06:01:46.027651,4
322022524474563271,ORG955,tweet,80155059521738660,2024-06-30 23:14:59.507440,3
932344939599839021,P1627N,tweet,855505919008299444,2022-06-04 22:32:59.582398,1
537671868478421233,U2592G,news,N474,2021-09-21 06:01:51.891116,1
396561881850680537,P2105B,news,N221,2021-10-23 11:17:05.597501,2
454709408099388394,U3079H,opportunity,opr026,2020-10-21 07:04:14.631743,3
42885442119365695,ORG255,tweet,869474410244685648,2020-08-16 23:53:11.927935,1
42714373281993616,ORG1860,event,EV076,2020-06-20 14:54:41.837296,4
802743138952823872,U3394V,opportunity,opr084,2022-11-28 06:14:24.775568,1
267781740696569673,P3577Z,opportunity,opr025,2022-05-07 14:15:59.788280,1
898060301584499361,ORG727,tweet,902974120723431803,2022-06-27 17:45:54.943613,3
605149197883695102,U006C,event,EV060,2023-06-23 18:05:28.641822,1
645324911757298642,U2890I,capability,pro531,2023-07-31 01:16:58.989186,1
461778679034695467,ORG3862,opportunity,opr109,2020-03-22 17:46:54.670156,3
605984579941068619,U2028Q,capability,serv520,2020-02-16 09:05:28.149721,3
632534798380123773,U1013F,event,EV240,2022-02-02 20:33:52.701950,4
244253029579080030,U1780R,news,N053,2021-01-27 09:25:56.801260,1
17882916057979432,U2456T,tweet,915716118818489633,2020-02-26 05:53:42.098719,4
839820349165902953,P3786B,tweet,261127198598016872,2021-05-05 18:27:20.503666,3
316775171739731341,ORG2006,opportunity,opr088,2020-06-07 16:25:55.553147,2
738041160586392152,P621E,tweet,126150100795645498,2021-06-08 09:20:46.937164,1
65220988710446893,P3594E,news,N327,2023-05-21 21:36:58.470273,5
97935447835791537,ORG1200,capability,serv620,2022-07-04 23:40:36.564141,1
416980502175945593,U404H,news,N164,2024-07-26 17:31:36.324193,4
692251842759865214,ORG3282,capability,pro023,2024-01-25 12:54:53.409816,4
796473469930319592,ORG075,event,EV342,2020-06-15 10:48:58.078891,2
218592053706225743,P2746P,opportunity,opr064,2021-10-12 05:46:35.709853,5
407261693863819990,P3365J,news,N175,2020-11-16 02:10:57.696336,5
299071953136767443,P3603V,tweet,316745535359096111,2023-12-04 07:41:58.516193,5
901531639129207451,P2401B,opportunity,opr067,2023-05-06 11:15:36.510298,5
530998292952392192,P1251P,news,N411,2020-04-23 05:37:43.153462,1
76507420226683979,P2274A,capability,serv206,2023-04-11 10:30:56.930007,1
808347955761934412,U3424U,opportunity,opr117,2023-04-25 11:30:36.306850,2
146349332950194545,U3592A,tweet,750561692070073350,2020-06-05 11:11:36.218316,1
580040063758149327,ORG2481,news,N161,2023-12-07 22:29:14.753732,1
13601200022405726,U511S,news,N362,2023-08-18 21:45:30.985697,1
54717311354562006,U3747S,news,N393,2020-12-11 03:07:51.632816,2
695307192925775081,U3733J,opportunity,opr052,2023-08-29 10:32:52.665427,5
443787974260328680,ORG1855,news,N175,2023-04-26 08:29:33.653930,3
493071012789821320,U1580G,opportunity,opr003,2023-01-14 00:32:49.683294,3
723125491772690985,ORG721,tweet,270877951461810235,2022-01-29 08:37:30.019265,4
318370806934918842,ORG803,event,EV085,2021-02-21 00:30:26.584428,4
228165950019342824,U1257R,tweet,680485791500209138,2022-05-13 13:13:17.780620,4
568103513125865475,P335M,news,N023,2022-07-25 10:13:33.447468,4
182790239387378715,ORG3042,opportunity,opr021,2022-06-07 15:15:22.739160,3
807710167662559218,U3931Y,news,N232,2020-05-19 15:57:43.775896,5
890203585927206233,U1273G,tweet,20110016812621991,2021-02-04 18:55:29.444668,1
471954536166292916,P2350F,tweet,991684084512204769,2024-05-05 18:55:36.342650,4
686385486746042055,ORG2697,opportunity,opr058,2020-08-20 14:45:34.609778,1
828659822373133567,P459P,capability,serv264,2024-06-22 06:36:35.346885,4
360778237691005971,U427F,tweet,996269944277404225,2022-08-09 15:48:23.280067,4
458781983161758298,P1089K,opportunity,opr079,2023-01-04 14:02:01.436587,3
691645156246336320,ORG1306,tweet,997613942802408907,2021-08-14 09:07:34.974207,5
605760514000583740,U3700G,capability,serv560,2023-10-28 03:00:31.132930,1
639327230927301026,ORG252,event,EV042,2021-03-16 13:17:57.825788,4
301090549669981441,U1757K,news,N003,2021-09-14 09:23:10.153522,3
981366344426083429,P3991H,tweet,866268025462935366,2024-07-13 20:43:46.092564,1
313083375437829143,P1667J,news,N464,2024-02-25 11:22:00.263124,2
415523787971792439,ORG2243,event,EV001,2021-07-07 03:07:59.284730,5
84977229885957474,U1237V,news,N420,2021-06-03 03:38:19.396669,1
970890577595790729,P1476V,capability,serv218,2023-03-30 20:33:25.827921,5
820764647321618867,P2343Z,news,N239,2023-08-19 19:06:08.729253,3
769514033347523212,U3724Q,capability,pro083,2020-11-09 19:22:27.349653,4
569609511298965051,U2961X,capability,pro423,2020-10-31 13:02:55.619706,5
882733914981598096,P2737E,news,N430,2024-05-22 00:42:24.774567,4
263466268520257677,U3492L,event,EV317,2024-01-10 06:46:42.925863,1
498342395926450191,U3883X,capability,pro083,2020-09-17 08:07:48.529090,5
813307165310360840,P3507D,tweet,617535404018170311,2022-10-16 06:20:57.512314,3
532403755317733036,U1316I,opportunity,opr031,2022-01-15 06:32:00.330464,4
713076273667412482,ORG3202,tweet,845246984214713149,2023-04-01 07:26:50.867192,1
23067668262572500,P3471J,opportunity,opr056,2023-08-28 08:53:02.751539,4
879414182321571406,U893V,opportunity,opr013,2023-03-13 14:43:04.024776,1
351968967201634079,P2177W,news,N490,2023-04-11 13:02:01.861526,4
764102529472593396,ORG1774,capability,serv154,2024-05-25 01:22:51.373435,5
829831817507457902,U2093S,opportunity,opr015,2020-07-08 17:27:12.502689,2
46752520039858315,P1184P,news,N473,2023-03-12 12:04:31.368159,2
214927277448072509,U513V,news,N336,2020-01-25 03:27:22.271011,1
634675018221955969,ORG1753,event,EV132,2023-03-07 00:55:59.350747,3
634121533180473971,P1646K,tweet,436294970399815484,2024-07-08 14:25:06.523567,3
635929236500187702,P2418J,event,EV235,2023-07-16 21:43:35.815148,3
101004300252266395,ORG1594,opportunity,opr111,2022-07-08 12:23:37.549570,3
690684072641764068,P2795L,tweet,957562648027498423,2020-05-16 23:36:45.261591,3
780956340072515589,U3535B,opportunity,opr073,2021-08-21 17:11:34.693194,3
471093443009076480,ORG2248,opportunity,opr049,2023-03-17 12:52:42.382243,1
338197889135386142,ORG2835,news,N155,2020-09-30 13:04:28.294281,1
259255366909408140,ORG307,news,N429,2021-09-27 07:10:58.830583,2
961347402241068457,U360I,event,EV211,2022-11-10 20:33:57.078979,1
352599873523760902,U1839Z,capability,serv570,2022-06-19 04:26:29.969674,3
117283554651228043,ORG3571,news,N059,2023-06-26 17:44:34.789461,1
189218690012848639,U1723V,capability,pro721,2020-05-30 07:55:45.497358,3
935463537042201046,P996P,opportunity,opr017,2021-08-10 04:02:03.931259,4
901436150844722305,P1028R,capability,serv340,2020-05-10 03:04:47.074569,3
561945647732186780,ORG380,opportunity,opr072,2020-08-07 09:41:51.048487,5
307406801356749729,P1502U,opportunity,opr072,2021-12-20 04:37:15.903408,4
878258021535048041,U1702M,news,N026,2020-01-11 09:32:19.694069,4
730985992202562242,U584A,event,EV180,2023-04-20 18:01:53.871679,3
494861655392978431,P3783V,news,N019,2021-06-29 14:43:25.842552,3
883740102795318443,ORG1839,event,EV389,2023-02-16 15:31:45.204737,4
664888451178429929,P1132Z,opportunity,opr073,2022-06-16 03:55:39.826382,1
594123584713213135,P264D,opportunity,opr027,2020-02-13 23:56:41.050647,2
689661752334614619,P1692J,tweet,874646891196464507,2024-06-21 17:16:22.914803,1
600638799522496390,ORG2291,event,EV490,2020-06-13 03:32:16.264735,5
901916568602857024,P2642S,news,N138,2022-08-06 18:46:07.580662,5
356654712983384063,U1157O,event,EV353,2020-01-31 08:17:49.924619,5
42788187537880461,U1061M,opportunity,opr106,2024-08-01 17:54:31.822783,1
759910001744168699,U3503B,news,N257,2024-05-11 17:38:39.923096,3
736813086073381448,U1068G,tweet,392137363335198290,2022-09-25 14:16:00.066345,3
148891687153092559,P1677X,tweet,844962008285337947,2024-02-12 15:48:58.515389,2
694073895248723161,U1070P,event,EV410,2024-05-31 17:23:30.792198,4
345934860210813803,U3500N,news,N289,2024-05-14 02:40:43.000334,5
475549984406910886,P3552D,tweet,87115430545526406,2024-04-16 20:20:15.161393,2
819938358267550641,P3089C,opportunity,opr086,2022-06-16 10:16:12.539409,4
328771324712229600,U336U,news,N018,2020-11-27 06:06:35.037879,5
325106184317086197,ORG2460,news,N094,2023-02-20 04:39:27.055200,5
963787736367916570,U889A,capability,serv696,2020-09-19 12:26:36.570657,5
539519709289050836,ORG3880,news,N170,2022-01-14 15:15:10.110750,3
254344501604143354,ORG434,capability,serv436,2024-02-08 22:05:28.814028,1
357302715296186639,P2164U,opportunity,opr042,2023-11-03 18:03:04.118604,2
593634138308917433,P2139L,opportunity,opr017,2020-04-04 21:36:51.998055,4
338106861565067616,U1842U,capability,serv286,2021-05-04 18:25:24.198940,4
894301082858984364,P1215N,capability,serv256,2023-11-13 03:42:12.892850,1
30515980478153432,U288P,news,N121,2021-06-17 16:46:46.197503,3
222973325348398423,U924Z,opportunity,opr006,2023-09-13 07:34:44.778121,3
228148136823621435,U3029Y,news,N085,2021-06-20 05:05:52.179853,2
828344425534956625,U3601X,news,N446,2024-04-08 10:28:17.079567,2
653975958908230792,ORG330,capability,serv236,2023-06-18 18:26:18.232793,2
689124650476726662,P1811P,event,EV163,2021-03-06 12:22:27.556491,4
945212762871104151,P2122O,opportunity,opr052,2023-07-17 04:57:30.746614,1
478939123615434436,ORG161,tweet,862063497922898119,2020-05-24 06:11:21.558950,5
759430759744008310,ORG2500,news,N375,2022-09-19 13:16:54.933742,2
289069321798664618,P072O,opportunity,opr042,2020-11-16 01:56:07.972964,2
408154622119394483,ORG2300,event,EV078,2020-05-21 22:44:35.245826,1
942989451084851037,ORG2846,tweet,585589038438113241,2022-03-11 01:18:12.218951,5
870609216901325860,ORG1479,news,N235,2020-01-21 06:41:33.676840,4
756547632492262025,U131W,tweet,639435969291597516,2023-12-27 05:23:37.329834,5
956155166551077153,U1030N,news,N040,2022-10-12 20:26:50.601829,3
860762713656359346,U377C,capability,serv542,2021-09-06 22:37:59.160126,4
764441732039253765,U2645N,event,EV216,2020-08-01 12:09:50.971133,5
475742569210661478,P2638B,capability,serv252,2020-02-26 19:28:33.283288,3
765526569045728752,P903W,news,N093,2023-09-24 21:06:52.642298,4
761319702300554104,U3989F,tweet,190946826133043152,2023-06-21 18:58:13.819425,2
243553852195407910,U3229N,tweet,941790468003294386,2020-05-23 23:41:58.135649,2
562996233434318820,P1460Y,news,N084,2022-08-15 08:19:41.132359,2
393793651535127865,P2002E,news,N268,2023-10-21 16:31:34.879777,5
716245313414983489,U3743X,tweet,550054526128973772,2023-02-07 12:14:06.453811,1
545084885755430975,P1254G,news,N130,2024-01-31 10:01:40.361788,3
99747449585135820,P622G,opportunity,opr042,2022-01-28 18:57:54.046336,3
183924080318041517,P3833H,news,N394,2023-08-15 08:14:41.242078,4
740028745318040443,U481U,opportunity,opr005,2022-02-22 15:58:54.163845,5
271762936553637226,ORG1088,opportunity,opr001,2022-07-30 23:42:57.982542,5
241015281587651531,P834P,news,N352,2023-08-22 07:10:08.035019,1
280130913523664276,U1528R,news,N183,2022-11-06 08:32:45.399678,3
406590939114454427,U3376Q,event,EV387,2021-04-03 03:38:03.633071,3
793725264477180797,ORG1282,event,EV479,2022-05-03 22:36:44.404624,5
487944145252625350,U3213F,capability,pro347,2023-04-14 22:30:35.669871,1
197462838332303538,ORG2613,news,N115,2021-09-08 19:33:01.335371,2
858735555512327763,P3329J,event,EV483,2022-11-02 16:11:38.894408,2
270780163562866819,U1477O,tweet,171100812964837038,2023-11-26 01:28:11.656122,4
712529359515219201,U402S,capability,pro273,2022-02-10 04:15:59.476991,5
321962846762346871,ORG3447,opportunity,opr056,2021-08-21 11:47:27.414115,3
10953713516246022,P2499N,capability,serv074,2022-04-28 07:46:42.303419,3
164690123986301129,P1767O,capability,serv256,2022-05-07 13:59:21.714251,4
990077648799772041,U3437T,tweet,578744311947986448,2021-06-10 06:14:07.362837,1
961688706248685580,P1630E,tweet,992867446115311161,2021-09-02 22:11:32.769462,5
799701232060694586,P2909P,capability,pro677,2020-02-17 11:07:00.873917,3
676003926700437139,P2810A,opportunity,opr052,2023-07-07 03:33:14.910861,3
996068332850718464,ORG3846,capability,serv444,2022-06-30 18:57:18.541697,1
291019458287098403,ORG041,event,EV094,2023-06-03 10:16:55.814849,1
864099744665018122,ORG987,tweet,494372273179199824,2022-02-07 21:30:31.090336,4
405071275234793675,U2641A,news,N149,2024-05-28 05:09:50.866554,5
658522112368017064,P2723R,opportunity,opr116,2023-03-03 16:43:13.233139,4
592553261870431725,ORG2939,capability,serv146,2020-02-16 22:00:52.400999,5
400036533424587369,U3664C,capability,serv614,2021-04-14 15:06:26.619199,3
674101919645621118,U2556P,capability,serv540,2020-11-27 19:05:06.141770,4
503623634615210853,U2492D,event,EV429,2023-08-25 11:06:42.872591,5
624949674310964686,P1083O,event,EV436,2022-10-04 17:18:32.509607,2
121836659802141898,U2562K,event,EV251,2021-07-14 14:20:53.575030,2
63463282571861237,P3244U,news,N048,2024-03-17 19:51:50.964076,2
311244344782870426,U1545Y,event,EV337,2020-04-18 13:24:48.923274,4
582189989741743236,U098J,event,EV109,2022-08-18 11:33:00.627927,1
371673688707473323,U2614W,opportunity,opr099,2022-04-18 05:58:18.725582,5
508910501965508145,U3176H,event,EV147,2022-08-27 02:07:31.661491,3
342643691325953529,U2287J,event,EV189,2022-09-13 22:20:32.422833,1
857024140247787513,ORG3544,opportunity,opr109,2024-01-02 19:22:18.407335,4
2782442256434027,U3493G,news,N019,2024-07-18 00:12:53.801175,1
716170593558187598,P964B,tweet,743930701489474944,2020-05-05 19:35:50.230134,4
273114450488214339,U2092C,event,EV120,2020-04-29 22:30:09.282252,1
804909806914974164,P3012L,capability,pro383,2022-04-27 18:12:10.871336,3
183166961192355653,U1481Y,capability,serv680,2021-12-29 19:15:03.432081,3
976985647292697749,U2753Z,opportunity,opr047,2021-02-05 06:32:30.612308,3
643949769842777789,ORG2162,capability,serv228,2022-09-28 02:34:48.638844,5
956138660963569111,P3818Z,capability,pro485,2021-11-19 15:56:14.673381,2
185951072229128272,U2541F,capability,pro567,2023-03-20 09:13:17.990245,2
838204123690254324,ORG383,opportunity,opr106,2021-04-04 14:47:52.509674,1
582660522967300355,P158J,capability,serv232,2020-06-10 17:58:28.962544,1
836495952968363167,U3971R,opportunity,opr085,2024-06-13 20:28:49.100858,5
800953307661868614,P3590V,capability,serv480,2021-11-05 17:17:48.786793,3
262346533486684240,U2221I,news,N086,2024-04-20 17:33:29.288505,5
