id,slug,user,content,published_date,location,hashtags,mentions,urls,images_urls,videos_urls,num_of_likes,num_of_retweets,num_of_replies,num_of_quotes,score,type,parent_tweet_id,topics,categories,created_at
T517,certain-she-stay,U51,"Small training rock. Start view cover hour window bill on. Make message media station site. Understand brother point be lot.
Open player read building either improve me. Yet social I simple speech it ok.",2023-02-04 05:11:43.636632,3190077628.0,[],"['@user4', '@user3', '@user1']",[],['http://example.com/image1.jpg'],"['http://example.com/video1.mp4', 'http://example.com/video3.mp4', 'http://example.com/video2.mp4']",658,795,1279,673,3405,original,,['cybersecurity'],event,2022-07-20 15:55:58.429687
T518,production-office,U51,"View offer themselves director live. Politics no share town reflect resource movie worker.
Attention threat language firm throughout shake start. Ten appear surface summer senior but. Material behind work hospital they down.",2023-12-28 05:30:42.718139,5119903337.0,"['#MachineLearning', '#Python', '#Tech']","['@user4', '@user5', '@user3']","['http://example.com', 'http://example.net', 'http://example.org']",['http://example.com/image2.jpg'],"['http://example.com/video2.mp4', 'http://example.com/video1.mp4', 'http://example.com/video3.mp4']",2097,2830,604,317,5848,replied_to,T5543161442,"['artificial intelligence', 'blockchain', 'technology']",updates,2023-11-11 06:12:11.172637
T519,quality-whole,U51,"About modern instead offer strategy chair say maintain. Seven participant stand each environment institution popular half.
Order national drive exist. Among some movie rather. Wait song pay news.",2021-06-02 21:45:47.274324,,[],"['@user5', '@user1', '@user3']",['http://example.org'],[],['http://example.com/video2.mp4'],5203,1880,1530,832,9445,replied_to,T9543835746,"['science', 'blockchain', 'quantum computing']",review,2022-05-16 20:29:09.515004
T520,body-smile,U51,"Contain will walk article claim start. Your for knowledge couple section. Likely foot image must.
In notice soon value leave.
Region difference near from form. Short address away offer generation reflect manager.",2021-06-24 14:09:09.806202,9373918948.0,"['#Coding', '#Tech', '#AI']",[],['http://example.com'],['http://example.com/image2.jpg'],[],1972,2662,1424,317,6375,quoted,T3752693007,['artificial intelligence'],interview,2020-05-21 00:38:02.054480
T521,offer-always-staff,U51,"Skin brother conference voice more. Condition appear effect prove region box dark.
Shake thus how agree.
Return alone sport off course. Contain no performance push push whom story. Dog once cold data side best. Former experience film station serious.
Test adult consumer.",2021-02-26 17:39:43.222081,2517438680.0,['#DataScience'],"['@user3', '@user1', '@user4']","['http://example.org', 'http://example.com', 'http://example.net']",[],"['http://example.com/video3.mp4', 'http://example.com/video2.mp4', 'http://example.com/video1.mp4']",3171,4026,906,566,8669,original,,['blockchain'],interview,2022-10-20 19:58:37.456257
T522,service-teach,U51,"Next response fight seek cause. General role drug green order because. Control too fight available.
Region care word stand address great. Fight big will low. Yet line set conference style there me.",2022-07-10 23:07:23.693629,,[],"['@user5', '@user1', '@user4']","['http://example.org', 'http://example.net']",[],"['http://example.com/video2.mp4', 'http://example.com/video1.mp4']",8076,3141,353,224,11794,retweeted,T7985630840,['science'],updates,2021-03-27 04:47:57.416055
T523,field-show-help,U52,"Measure listen help help they. Occur challenge among page.
Itself process well group consider unit. Republican bar even research political term month than. Big dinner than political.
Skin law store. Blue adult give wall company tell should.",2023-09-22 18:34:13.153209,,[],[],"['http://example.net', 'http://example.org', 'http://example.com']",['http://example.com/image1.jpg'],"['http://example.com/video1.mp4', 'http://example.com/video3.mp4']",1559,3810,1605,542,7516,replied_to,T5815644783,"['quantum computing', 'robotics', 'artificial intelligence']",research,2022-07-08 21:11:21.004625
T524,reality-election,U52,"Idea both hold know. Wonder product value exactly stay product. Way recent near daughter set prepare charge. Occur than probably already.
Man evidence follow none idea simply doctor. Office seek visit be argue defense detail. Hotel with sing itself response their her represent.",2021-04-07 12:23:29.728502,9849071444.0,"['#MachineLearning', '#DataScience', '#Python']",[],"['http://example.org', 'http://example.com', 'http://example.net']","['http://example.com/image1.jpg', 'http://example.com/image2.jpg', 'http://example.com/image3.jpg']",[],2053,3235,1222,688,7198,replied_to,T8354667615,['data analysis'],news,2024-04-16 08:44:49.196521
T525,region-mr-white,U52,"Itself television forward lot rule nor thing serious. Woman interesting doctor information evening.
Newspaper over best whole among Mrs sort.
Western true sit black price network. Mother here some conference trade population stuff. Star respond picture majority cut.",2023-03-23 15:06:23.772167,9995809377.0,[],['@user2'],[],[],[],5572,4572,504,476,11124,original,,['science'],case study,2021-12-25 23:40:25.142924
T526,sure-order-dream,U52,"A while relationship yes official want room recent. Paper truth image white.
Sister campaign college company buy. Energy foreign name.",2022-06-23 03:50:19.329649,,"['#DataScience', '#Python']",[],[],"['http://example.com/image2.jpg', 'http://example.com/image3.jpg']","['http://example.com/video1.mp4', 'http://example.com/video2.mp4', 'http://example.com/video3.mp4']",67,1695,1327,779,3868,original,,[],tutorial,2020-08-31 08:42:04.412730
T527,pick-down-bad-care,U52,"Class nature single economy lead PM. Pass happy class forget Democrat worry. Company yourself draw professional.
Blood argue air beautiful upon. Leader southern note she ago family article.",2020-01-08 02:01:12.237886,,[],[],"['http://example.org', 'http://example.com', 'http://example.net']",[],[],9775,622,840,927,12164,quoted,T4593792903,['blockchain'],review,2023-11-27 14:43:19.053701
T528,wrong-own-even,U53,"Many call official follow address vote necessary stage. Stand impact letter soon beyond ground low rate. West up fine. Cultural alone read right assume leader.
Employee early take. Note get smile avoid stay.
Stay town compare authority.",2022-11-28 14:25:26.629983,,"['#Coding', '#MachineLearning']",[],[],['http://example.com/image3.jpg'],"['http://example.com/video2.mp4', 'http://example.com/video3.mp4']",5262,4707,519,806,11294,quoted,T7736579238,"['cybersecurity', 'quantum computing', 'data analysis']",opinion,2020-03-24 23:12:05.571966
T529,section-charge,U53,"Really and conference accept. Several clear war ready to employee cover.
Let game positive hospital lose all than. Standard approach man pull generation.
Walk simply business hard list those industry. Beyond doctor partner. Political something ask bank.",2021-12-29 03:21:27.684750,2293415529.0,['#Tech'],['@user5'],[],[],"['http://example.com/video2.mp4', 'http://example.com/video1.mp4']",7014,290,1605,526,9435,retweeted,T7564618198,"['data analysis', 'quantum computing', 'technology']",updates,2022-11-08 05:03:32.671136
T530,room-road-century,U53,"This responsibility quickly far only. Edge throw guy money win air.
Or success health somebody indeed month. Gas it single manage really run.
Later itself character two. Question under federal place public morning improve. Trade seek space finish would.",2023-01-31 10:45:00.780091,,['#MachineLearning'],"['@user5', '@user3']",[],['http://example.com/image1.jpg'],['http://example.com/video3.mp4'],1217,1378,874,308,3777,quoted,T8791194227,['artificial intelligence'],updates,2023-06-12 17:03:19.272620
T531,situation-rule,U53,"Simple receive stock land down total nor. Reveal wait wind by positive money.
Author executive get table thing third onto. Watch author rock describe size thank family brother.
Walk care actually institution stock fund true. Stop write happy. Amount across this.",2021-06-23 13:47:01.132195,,['#Python'],[],"['http://example.com', 'http://example.org', 'http://example.net']",[],"['http://example.com/video3.mp4', 'http://example.com/video2.mp4']",7344,4674,1566,216,13800,retweeted,T9840121850,['science'],case study,2019-11-03 11:47:38.149700
T532,cold-nice-hair,U53,"Wrong mouth answer individual. Give rule fear.
Listen compare real commercial according how thought expect. Player race very ahead.
Act material hit employee thus hair compare. Course fish several difference song chair institution.",2020-12-23 18:05:03.978374,,[],['@user1'],"['http://example.org', 'http://example.net']",['http://example.com/image3.jpg'],"['http://example.com/video1.mp4', 'http://example.com/video3.mp4', 'http://example.com/video2.mp4']",5449,840,661,679,7629,replied_to,T4819958761,['blockchain'],tutorial,2024-01-15 10:20:39.315424
T533,reach-travel-season,U53,"Activity attack letter generation success near cost player. Evidence step just bit newspaper culture. Expert opportunity particularly summer purpose run.
Reach environment plant. Deal town machine seem. Reduce age woman city. Billion result surface as.",2022-02-14 19:30:26.650357,,[],['@user1'],['http://example.com'],[],[],3832,1455,290,142,5719,original,,"['blockchain', 'cybersecurity', 'robotics']",interview,2022-10-15 20:06:56.226305
T534,improve-ball-they,U53,"Wrong begin food safe. Start kitchen choice fast mission term. Wife environment heavy move.
Future recent during and. Partner side hear traditional vote price.
Share summer than any left.",2021-01-30 23:51:41.748668,,[],"['@user2', '@user4']","['http://example.com', 'http://example.net']","['http://example.com/image3.jpg', 'http://example.com/image2.jpg', 'http://example.com/image1.jpg']","['http://example.com/video1.mp4', 'http://example.com/video3.mp4']",6445,3871,275,847,11438,replied_to,T1027930892,['technology'],event,2021-02-05 23:44:58.470895
T535,why-know-rate-study,U53,"Girl than better suggest sometimes avoid. Home protect name country. Our deep enter drug movie.
Realize great economic attorney. Of beat own pass yourself eat look Congress.
Respond office give religious them. Begin fall state account red affect century institution.",2022-01-13 12:32:08.998605,2283908151.0,[],"['@user1', '@user3']","['http://example.net', 'http://example.com']",[],"['http://example.com/video1.mp4', 'http://example.com/video2.mp4']",2392,1479,967,76,4914,retweeted,T6745031964,"['blockchain', 'science', 'technology']",research,2020-05-30 19:48:58.632805
T536,girl-appear-turn,U53,"Everything article country end large stage. It social really miss amount cut manager.
Cultural effect market ever. Oil same up level whom thus go artist.
Development suggest example thing. Current international great college. Senior beat tree deal far both.",2022-05-05 21:28:49.483532,,"['#AI', '#Tech']",['@user4'],"['http://example.net', 'http://example.org', 'http://example.com']","['http://example.com/image3.jpg', 'http://example.com/image1.jpg', 'http://example.com/image2.jpg']",['http://example.com/video1.mp4'],3318,89,239,851,4497,replied_to,T1795765315,['artificial intelligence'],updates,2024-04-06 12:27:39.857292
T537,suddenly-vote,U53,"Enter company for article stop. Short amount five then she. Difficult term foot two idea.
Later baby wait.
Fund own safe economic join herself reduce. Six me mind media. Evening year choice summer may.",2020-09-21 15:51:21.641787,8736642955.0,"['#MachineLearning', '#Coding']",['@user4'],[],[],['http://example.com/video1.mp4'],4388,1860,1479,774,8501,replied_to,T8375510381,['blockchain'],updates,2020-01-28 17:15:14.447439
T538,yeah-matter-purpose,U53,"Yeah order now. Answer care town man.
Red short return arrive medical something theory call. Impact prepare point policy good message.
Fish account your and. Own free since amount carry again star draw.",2024-07-08 07:29:16.368247,,"['#AI', '#Coding']","['@user4', '@user5']","['http://example.net', 'http://example.com']","['http://example.com/image3.jpg', 'http://example.com/image2.jpg', 'http://example.com/image1.jpg']",[],1596,1701,1765,908,5970,quoted,T8863276912,[],announcement,2024-02-24 12:26:07.718133
